Forecast_Date,Customer,Product-ID,Forecast_Week,Forecast_Target_Date,Forecast_Value,Actual_Demand
2024-12-09,CN,ABC137,9,2025-02-10,18.75,28.0
2024-12-09,CN,ABC137,9,2025-02-10,15.0,28.0
2024-12-09,CN,ABC137,10,2025-02-17,18.75,0.0
2024-12-09,CN,ABC137,10,2025-02-17,15.0,0.0
2024-12-09,CN,ABC137,11,2025-02-24,18.75,0.0
2024-12-09,CN,ABC137,11,2025-02-24,15.0,0.0
2024-12-09,CN,ABC137,12,2025-03-03,18.75,0.0
2024-12-09,CN,ABC137,12,2025-03-03,15.0,0.0
2025-01-06,CN,ABC123,1,2025-01-13,224,504.0
2025-01-06,CN,ABC123,1,2025-01-13,336,504.0
2025-01-06,CN,ABC123,2,2025-01-20,224,896.0
2025-01-06,CN,ABC123,2,2025-01-20,336,896.0
2025-01-06,CN,ABC123,3,2025-01-27,224,952.0
2025-01-06,CN,ABC123,3,2025-01-27,336,952.0
2025-01-06,CN,ABC123,4,2025-02-03,224,224.0
2025-01-06,CN,ABC123,4,2025-02-03,336,224.0
2025-01-06,CN,ABC123,5,2025-02-10,345.0,896.0
2025-01-06,CN,ABC123,5,2025-02-10,378.75,896.0
2025-01-06,CN,ABC123,6,2025-02-17,345.0,336.0
2025-01-06,CN,ABC123,6,2025-02-17,378.75,336.0
2025-01-06,CN,ABC123,7,2025-02-24,345.0,0.0
2025-01-06,CN,ABC123,7,2025-02-24,378.75,0.0
2025-01-06,CN,ABC123,8,2025-03-03,345.0,448.0
2025-01-06,CN,ABC123,8,2025-03-03,378.75,448.0
2025-01-06,CN,ABC123,9,2025-03-10,345.0,504.0
2025-01-06,CN,ABC123,9,2025-03-10,307.5,504.0
2025-01-06,CN,ABC123,10,2025-03-17,345.0,112.0
2025-01-06,CN,ABC123,10,2025-03-17,307.5,112.0
2025-01-06,CN,ABC123,11,2025-03-24,345.0,504.0
2025-01-06,CN,ABC123,11,2025-03-24,307.5,504.0
2025-01-06,CN,ABC123,12,2025-03-31,345.0,1456.0
2025-01-06,CN,ABC123,12,2025-03-31,307.5,1456.0
2025-01-06,CN,ABC124,1,2025-01-13,168,840.0
2025-01-06,CN,ABC124,1,2025-01-13,224,840.0
2025-01-06,CN,ABC124,2,2025-01-20,224,728.0
2025-01-06,CN,ABC124,2,2025-01-20,168,728.0
2025-01-06,CN,ABC124,3,2025-01-27,168,224.0
2025-01-06,CN,ABC124,3,2025-01-27,224,224.0
2025-01-06,CN,ABC124,4,2025-02-03,224,280.0
2025-01-06,CN,ABC124,4,2025-02-03,168,280.0
2025-01-06,CN,ABC124,5,2025-02-10,172.5,280.0
2025-01-06,CN,ABC124,5,2025-02-10,150.0,280.0
2025-01-06,CN,ABC124,6,2025-02-17,172.5,112.0
2025-01-06,CN,ABC124,6,2025-02-17,150.0,112.0
2025-01-06,CN,ABC124,7,2025-02-24,172.5,168.0
2025-01-06,CN,ABC124,7,2025-02-24,150.0,168.0
2025-01-06,CN,ABC124,8,2025-03-03,172.5,504.0
2025-01-06,CN,ABC124,8,2025-03-03,150.0,504.0
2025-01-06,CN,ABC124,9,2025-03-10,142.5,280.0
2025-01-06,CN,ABC124,9,2025-03-10,150.0,280.0
2025-01-06,CN,ABC124,10,2025-03-17,142.5,280.0
2025-01-06,CN,ABC124,10,2025-03-17,150.0,280.0
2025-01-06,CN,ABC124,11,2025-03-24,142.5,0.0
2025-01-06,CN,ABC124,11,2025-03-24,150.0,0.0
2025-01-06,CN,ABC124,12,2025-03-31,142.5,784.0
2025-01-06,CN,ABC124,12,2025-03-31,150.0,784.0
2025-01-06,CN,ABC125,1,2025-01-13,896,336.0
2025-01-06,CN,ABC125,1,2025-01-13,896,336.0
2025-01-06,CN,ABC125,2,2025-01-20,896,448.0
2025-01-06,CN,ABC125,2,2025-01-20,896,448.0
2025-01-06,CN,ABC125,3,2025-01-27,896,504.0
2025-01-06,CN,ABC125,3,2025-01-27,896,504.0
2025-01-06,CN,ABC125,4,2025-02-03,896,784.0
2025-01-06,CN,ABC125,4,2025-02-03,896,784.0
2025-01-06,CN,ABC125,5,2025-02-10,840.0,448.0
2025-01-06,CN,ABC125,5,2025-02-10,840.0,448.0
2025-01-06,CN,ABC125,6,2025-02-17,840.0,896.0
2025-01-06,CN,ABC125,6,2025-02-17,840.0,896.0
2025-01-06,CN,ABC125,7,2025-02-24,840.0,1232.0
2025-01-06,CN,ABC125,7,2025-02-24,840.0,1232.0
2025-01-06,CN,ABC125,8,2025-03-03,840.0,1008.0
2025-01-06,CN,ABC125,8,2025-03-03,840.0,1008.0
2025-01-06,CN,ABC125,9,2025-03-10,840.0,728.0
2025-01-06,CN,ABC125,9,2025-03-10,840.0,728.0
2025-01-06,CN,ABC125,10,2025-03-17,840.0,0.0
2025-01-06,CN,ABC125,10,2025-03-17,840.0,0.0
2025-01-06,CN,ABC125,11,2025-03-24,840.0,0.0
2025-01-06,CN,ABC125,11,2025-03-24,840.0,0.0
2025-01-06,CN,ABC125,12,2025-03-31,840.0,1120.0
2025-01-06,CN,ABC125,12,2025-03-31,840.0,1120.0
2025-01-06,CN,ABC126,1,2025-01-13,0,336.0
2025-01-06,CN,ABC126,1,2025-01-13,0,336.0
2025-01-06,CN,ABC126,2,2025-01-20,0,0.0
2025-01-06,CN,ABC126,2,2025-01-20,0,0.0
2025-01-06,CN,ABC126,3,2025-01-27,0,0.0
2025-01-06,CN,ABC126,3,2025-01-27,0,0.0
2025-01-06,CN,ABC126,4,2025-02-03,0,0.0
2025-01-06,CN,ABC126,4,2025-02-03,0,0.0
2025-01-06,CN,ABC126,5,2025-02-10,0.0,0.0
2025-01-06,CN,ABC126,5,2025-02-10,0.0,0.0
2025-01-06,CN,ABC126,6,2025-02-17,0.0,0.0
2025-01-06,CN,ABC126,6,2025-02-17,0.0,0.0
2025-01-06,CN,ABC126,7,2025-02-24,0.0,0.0
2025-01-06,CN,ABC126,7,2025-02-24,0.0,0.0
2025-01-06,CN,ABC126,8,2025-03-03,0.0,0.0
2025-01-06,CN,ABC126,8,2025-03-03,0.0,0.0
2025-01-06,CN,ABC126,9,2025-03-10,0.0,0.0
2025-01-06,CN,ABC126,9,2025-03-10,0.0,0.0
2025-01-06,CN,ABC126,10,2025-03-17,0.0,0.0
2025-01-06,CN,ABC126,10,2025-03-17,0.0,0.0
2025-01-06,CN,ABC126,11,2025-03-24,0.0,0.0
2025-01-06,CN,ABC126,11,2025-03-24,0.0,0.0
2025-01-06,CN,ABC126,12,2025-03-31,0.0,0.0
2025-01-06,CN,ABC126,12,2025-03-31,0.0,0.0
2025-01-06,CN,ABC127,1,2025-01-13,892,392.0
2025-01-06,CN,ABC127,1,2025-01-13,1120,392.0
2025-01-06,CN,ABC127,2,2025-01-20,892,560.0
2025-01-06,CN,ABC127,2,2025-01-20,1008,560.0
2025-01-06,CN,ABC127,3,2025-01-27,1120,1008.0
2025-01-06,CN,ABC127,3,2025-01-27,1120,1008.0
2025-01-06,CN,ABC127,4,2025-02-03,1120,1400.0
2025-01-06,CN,ABC127,4,2025-02-03,1008,1400.0
2025-01-06,CN,ABC127,5,2025-02-10,888.75,1120.0
2025-01-06,CN,ABC127,5,2025-02-10,962.5,1120.0
2025-01-06,CN,ABC127,6,2025-02-17,888.75,1064.0
2025-01-06,CN,ABC127,6,2025-02-17,962.5,1064.0
2025-01-06,CN,ABC127,7,2025-02-24,888.75,840.0
2025-01-06,CN,ABC127,7,2025-02-24,962.5,840.0
2025-01-06,CN,ABC127,8,2025-03-03,888.75,504.0
2025-01-06,CN,ABC127,8,2025-03-03,962.5,504.0
2025-01-06,CN,ABC127,9,2025-03-10,962.5,560.0
2025-01-06,CN,ABC127,9,2025-03-10,962.5,560.0
2025-01-06,CN,ABC127,10,2025-03-17,962.5,224.0
2025-01-06,CN,ABC127,10,2025-03-17,962.5,224.0
2025-01-06,CN,ABC127,11,2025-03-24,962.5,504.0
2025-01-06,CN,ABC127,11,2025-03-24,962.5,504.0
2025-01-06,CN,ABC127,12,2025-03-31,962.5,560.0
2025-01-06,CN,ABC127,12,2025-03-31,962.5,560.0
2025-01-06,CN,ABC128,1,2025-01-13,0,672.0
2025-01-06,CN,ABC128,1,2025-01-13,0,672.0
2025-01-06,CN,ABC128,2,2025-01-20,0,0.0
2025-01-06,CN,ABC128,2,2025-01-20,0,0.0
2025-01-06,CN,ABC128,3,2025-01-27,0,0.0
2025-01-06,CN,ABC128,3,2025-01-27,0,0.0
2025-01-06,CN,ABC128,4,2025-02-03,0,0.0
2025-01-06,CN,ABC128,4,2025-02-03,0,0.0
2025-01-06,CN,ABC128,5,2025-02-10,0.0,0.0
2025-01-06,CN,ABC128,5,2025-02-10,0.0,0.0
2025-01-06,CN,ABC128,6,2025-02-17,0.0,0.0
2025-01-06,CN,ABC128,6,2025-02-17,0.0,0.0
2025-01-06,CN,ABC128,7,2025-02-24,0.0,0.0
2025-01-06,CN,ABC128,7,2025-02-24,0.0,0.0
2025-01-06,CN,ABC128,8,2025-03-03,0.0,0.0
2025-01-06,CN,ABC128,8,2025-03-03,0.0,0.0
2025-01-06,CN,ABC128,9,2025-03-10,0.0,0.0
2025-01-06,CN,ABC128,9,2025-03-10,0.0,0.0
2025-01-06,CN,ABC128,10,2025-03-17,0.0,0.0
2025-01-06,CN,ABC128,10,2025-03-17,0.0,0.0
2025-01-06,CN,ABC128,11,2025-03-24,0.0,0.0
2025-01-06,CN,ABC128,11,2025-03-24,0.0,0.0
2025-01-06,CN,ABC128,12,2025-03-31,0.0,0.0
2025-01-06,CN,ABC128,12,2025-03-31,0.0,0.0
2025-01-06,CN,ABC129,1,2025-01-13,0,0.0
2025-01-06,CN,ABC129,1,2025-01-13,28,0.0
2025-01-06,CN,ABC129,2,2025-01-20,0,28.0
2025-01-06,CN,ABC129,2,2025-01-20,0,28.0
2025-01-06,CN,ABC129,3,2025-01-27,28,0.0
2025-01-06,CN,ABC129,3,2025-01-27,0,0.0
2025-01-06,CN,ABC129,4,2025-02-03,0,0.0
2025-01-06,CN,ABC129,4,2025-02-03,0,0.0
2025-01-06,CN,ABC129,5,2025-02-10,7.0,0.0
2025-01-06,CN,ABC129,5,2025-02-10,7.0,0.0
2025-01-06,CN,ABC129,6,2025-02-17,7.0,0.0
2025-01-06,CN,ABC129,6,2025-02-17,7.0,0.0
2025-01-06,CN,ABC129,7,2025-02-24,7.0,0.0
2025-01-06,CN,ABC129,7,2025-02-24,7.0,0.0
2025-01-06,CN,ABC129,8,2025-03-03,7.0,0.0
2025-01-06,CN,ABC129,8,2025-03-03,7.0,0.0
2025-01-06,CN,ABC129,9,2025-03-10,7.0,0.0
2025-01-06,CN,ABC129,9,2025-03-10,7.0,0.0
2025-01-06,CN,ABC129,10,2025-03-17,7.0,0.0
2025-01-06,CN,ABC129,10,2025-03-17,7.0,0.0
2025-01-06,CN,ABC129,11,2025-03-24,7.0,0.0
2025-01-06,CN,ABC129,11,2025-03-24,7.0,0.0
2025-01-06,CN,ABC129,12,2025-03-31,7.0,0.0
2025-01-06,CN,ABC129,12,2025-03-31,7.0,0.0
2025-01-06,CN,ABC130,1,2025-01-13,0,0.0
2025-01-06,CN,ABC130,1,2025-01-13,28,0.0
2025-01-06,CN,ABC130,2,2025-01-20,0,0.0
2025-01-06,CN,ABC130,2,2025-01-20,0,0.0
2025-01-06,CN,ABC130,3,2025-01-27,28,0.0
2025-01-06,CN,ABC130,3,2025-01-27,0,0.0
2025-01-06,CN,ABC130,4,2025-02-03,0,0.0
2025-01-06,CN,ABC130,4,2025-02-03,0,0.0
2025-01-06,CN,ABC130,5,2025-02-10,7.0,0.0
2025-01-06,CN,ABC130,5,2025-02-10,7.0,0.0
2025-01-06,CN,ABC130,6,2025-02-17,7.0,28.0
2025-01-06,CN,ABC130,6,2025-02-17,7.0,28.0
2025-01-06,CN,ABC130,7,2025-02-24,7.0,0.0
2025-01-06,CN,ABC130,7,2025-02-24,7.0,0.0
2025-01-06,CN,ABC130,8,2025-03-03,7.0,0.0
2025-01-06,CN,ABC130,8,2025-03-03,7.0,0.0
2025-01-06,CN,ABC130,9,2025-03-10,7.0,0.0
2025-01-06,CN,ABC130,9,2025-03-10,7.0,0.0
2025-01-06,CN,ABC130,10,2025-03-17,7.0,0.0
2025-01-06,CN,ABC130,10,2025-03-17,7.0,0.0
2025-01-06,CN,ABC130,11,2025-03-24,7.0,0.0
2025-01-06,CN,ABC130,11,2025-03-24,7.0,0.0
2025-01-06,CN,ABC130,12,2025-03-31,7.0,0.0
2025-01-06,CN,ABC130,12,2025-03-31,7.0,0.0
2025-01-06,CN,ABC131,1,2025-01-13,0,0.0
2025-01-06,CN,ABC131,1,2025-01-13,28,0.0
2025-01-06,CN,ABC131,2,2025-01-20,0,28.0
2025-01-06,CN,ABC131,2,2025-01-20,0,28.0
2025-01-06,CN,ABC131,3,2025-01-27,28,0.0
2025-01-06,CN,ABC131,3,2025-01-27,0,0.0
2025-01-06,CN,ABC131,4,2025-02-03,0,0.0
2025-01-06,CN,ABC131,4,2025-02-03,0,0.0
2025-01-06,CN,ABC131,5,2025-02-10,7.0,0.0
2025-01-06,CN,ABC131,5,2025-02-10,7.0,0.0
2025-01-06,CN,ABC131,6,2025-02-17,7.0,0.0
2025-01-06,CN,ABC131,6,2025-02-17,7.0,0.0
2025-01-06,CN,ABC131,7,2025-02-24,7.0,0.0
2025-01-06,CN,ABC131,7,2025-02-24,7.0,0.0
2025-01-06,CN,ABC131,8,2025-03-03,7.0,0.0
2025-01-06,CN,ABC131,8,2025-03-03,7.0,0.0
2025-01-06,CN,ABC131,9,2025-03-10,7.0,0.0
2025-01-06,CN,ABC131,9,2025-03-10,7.0,0.0
2025-01-06,CN,ABC131,10,2025-03-17,7.0,0.0
2025-01-06,CN,ABC131,10,2025-03-17,7.0,0.0
2025-01-06,CN,ABC131,11,2025-03-24,7.0,0.0
2025-01-06,CN,ABC131,11,2025-03-24,7.0,0.0
2025-01-06,CN,ABC131,12,2025-03-31,7.0,0.0
2025-01-06,CN,ABC131,12,2025-03-31,7.0,0.0
2025-01-06,CN,ABC132,1,2025-01-13,112,0.0
2025-01-06,CN,ABC132,1,2025-01-13,280,0.0
2025-01-06,CN,ABC132,2,2025-01-20,112,84.0
2025-01-06,CN,ABC132,2,2025-01-20,196,84.0
2025-01-06,CN,ABC132,3,2025-01-27,84,140.0
2025-01-06,CN,ABC132,3,2025-01-27,140,140.0
2025-01-06,CN,ABC132,4,2025-02-03,84,280.0
2025-01-06,CN,ABC132,4,2025-02-03,112,280.0
2025-01-06,CN,ABC132,5,2025-02-10,112.5,280.0
2025-01-06,CN,ABC132,5,2025-02-10,120.0,280.0
2025-01-06,CN,ABC132,6,2025-02-17,112.5,168.0
2025-01-06,CN,ABC132,6,2025-02-17,120.0,168.0
2025-01-06,CN,ABC132,7,2025-02-24,112.5,112.0
2025-01-06,CN,ABC132,7,2025-02-24,120.0,112.0
2025-01-06,CN,ABC132,8,2025-03-03,112.5,168.0
2025-01-06,CN,ABC132,8,2025-03-03,120.0,168.0
2025-01-06,CN,ABC132,9,2025-03-10,112.5,0.0
2025-01-06,CN,ABC132,9,2025-03-10,120.0,0.0
2025-01-06,CN,ABC132,10,2025-03-17,112.5,252.0
2025-01-06,CN,ABC132,10,2025-03-17,120.0,252.0
2025-01-06,CN,ABC132,11,2025-03-24,112.5,280.0
2025-01-06,CN,ABC132,11,2025-03-24,120.0,280.0
2025-01-06,CN,ABC132,12,2025-03-31,112.5,280.0
2025-01-06,CN,ABC132,12,2025-03-31,120.0,280.0
2025-01-06,CN,ABC133,1,2025-01-13,56,28.0
2025-01-06,CN,ABC133,1,2025-01-13,56,28.0
2025-01-06,CN,ABC133,2,2025-01-20,28,28.0
2025-01-06,CN,ABC133,2,2025-01-20,56,28.0
2025-01-06,CN,ABC133,3,2025-01-27,56,28.0
2025-01-06,CN,ABC133,3,2025-01-27,56,28.0
2025-01-06,CN,ABC133,4,2025-02-03,28,56.0
2025-01-06,CN,ABC133,4,2025-02-03,56,56.0
2025-01-06,CN,ABC133,5,2025-02-10,52.5,84.0
2025-01-06,CN,ABC133,5,2025-02-10,52.5,84.0
2025-01-06,CN,ABC133,6,2025-02-17,52.5,56.0
2025-01-06,CN,ABC133,6,2025-02-17,52.5,56.0
2025-01-06,CN,ABC133,7,2025-02-24,52.5,28.0
2025-01-06,CN,ABC133,7,2025-02-24,52.5,28.0
2025-01-06,CN,ABC133,8,2025-03-03,52.5,56.0
2025-01-06,CN,ABC133,8,2025-03-03,52.5,56.0
2025-01-06,CN,ABC133,9,2025-03-10,52.5,56.0
2025-01-06,CN,ABC133,9,2025-03-10,67.5,56.0
2025-01-06,CN,ABC133,10,2025-03-17,52.5,56.0
2025-01-06,CN,ABC133,10,2025-03-17,67.5,56.0
2025-01-06,CN,ABC133,11,2025-03-24,52.5,28.0
2025-01-06,CN,ABC133,11,2025-03-24,67.5,28.0
2025-01-06,CN,ABC133,12,2025-03-31,52.5,84.0
2025-01-06,CN,ABC133,12,2025-03-31,67.5,84.0
2025-01-06,CN,ABC134,1,2025-01-13,28,0.0
2025-01-06,CN,ABC134,1,2025-01-13,56,0.0
2025-01-06,CN,ABC134,2,2025-01-20,28,0.0
2025-01-06,CN,ABC134,2,2025-01-20,56,0.0
2025-01-06,CN,ABC134,3,2025-01-27,28,56.0
2025-01-06,CN,ABC134,3,2025-01-27,56,56.0
2025-01-06,CN,ABC134,4,2025-02-03,28,28.0
2025-01-06,CN,ABC134,4,2025-02-03,56,28.0
2025-01-06,CN,ABC134,5,2025-02-10,43.75,84.0
2025-01-06,CN,ABC134,5,2025-02-10,45.0,84.0
2025-01-06,CN,ABC134,6,2025-02-17,43.75,28.0
2025-01-06,CN,ABC134,6,2025-02-17,45.0,28.0
2025-01-06,CN,ABC134,7,2025-02-24,43.75,28.0
2025-01-06,CN,ABC134,7,2025-02-24,45.0,28.0
2025-01-06,CN,ABC134,8,2025-03-03,43.75,0.0
2025-01-06,CN,ABC134,8,2025-03-03,45.0,0.0
2025-01-06,CN,ABC134,9,2025-03-10,43.75,28.0
2025-01-06,CN,ABC134,9,2025-03-10,45.0,28.0
2025-01-06,CN,ABC134,10,2025-03-17,43.75,0.0
2025-01-06,CN,ABC134,10,2025-03-17,45.0,0.0
2025-01-06,CN,ABC134,11,2025-03-24,43.75,0.0
2025-01-06,CN,ABC134,11,2025-03-24,45.0,0.0
2025-01-06,CN,ABC134,12,2025-03-31,43.75,56.0
2025-01-06,CN,ABC134,12,2025-03-31,45.0,56.0
2025-01-06,CN,ABC135,1,2025-01-13,56,112.0
2025-01-06,CN,ABC135,1,2025-01-13,84,112.0
2025-01-06,CN,ABC135,2,2025-01-20,84,0.0
2025-01-06,CN,ABC135,2,2025-01-20,112,0.0
2025-01-06,CN,ABC135,3,2025-01-27,84,112.0
2025-01-06,CN,ABC135,3,2025-01-27,84,112.0
2025-01-06,CN,ABC135,4,2025-02-03,84,0.0
2025-01-06,CN,ABC135,4,2025-02-03,112,0.0
2025-01-06,CN,ABC135,5,2025-02-10,67.5,112.0
2025-01-06,CN,ABC135,5,2025-02-10,142.5,112.0
2025-01-06,CN,ABC135,6,2025-02-17,67.5,28.0
2025-01-06,CN,ABC135,6,2025-02-17,142.5,28.0
2025-01-06,CN,ABC135,7,2025-02-24,67.5,0.0
2025-01-06,CN,ABC135,7,2025-02-24,142.5,0.0
2025-01-06,CN,ABC135,8,2025-03-03,67.5,0.0
2025-01-06,CN,ABC135,8,2025-03-03,142.5,0.0
2025-01-06,CN,ABC135,9,2025-03-10,82.5,0.0
2025-01-06,CN,ABC135,9,2025-03-10,90.0,0.0
2025-01-06,CN,ABC135,10,2025-03-17,82.5,0.0
2025-01-06,CN,ABC135,10,2025-03-17,90.0,0.0
2025-01-06,CN,ABC135,11,2025-03-24,82.5,0.0
2025-01-06,CN,ABC135,11,2025-03-24,90.0,0.0
2025-01-06,CN,ABC135,12,2025-03-31,82.5,28.0
2025-01-06,CN,ABC135,12,2025-03-31,90.0,28.0
2025-01-06,CN,ABC136,1,2025-01-13,28,0.0
2025-01-06,CN,ABC136,1,2025-01-13,28,0.0
2025-01-06,CN,ABC136,2,2025-01-20,28,0.0
2025-01-06,CN,ABC136,2,2025-01-20,28,0.0
2025-01-06,CN,ABC136,3,2025-01-27,56,56.0
2025-01-06,CN,ABC136,3,2025-01-27,56,56.0
2025-01-06,CN,ABC136,4,2025-02-03,28,28.0
2025-01-06,CN,ABC136,4,2025-02-03,28,28.0
2025-01-06,CN,ABC136,5,2025-02-10,37.5,0.0
2025-01-06,CN,ABC136,5,2025-02-10,52.5,0.0
2025-01-06,CN,ABC136,6,2025-02-17,37.5,0.0
2025-01-06,CN,ABC136,6,2025-02-17,52.5,0.0
2025-01-06,CN,ABC136,7,2025-02-24,37.5,0.0
2025-01-06,CN,ABC136,7,2025-02-24,52.5,0.0
2025-01-06,CN,ABC136,8,2025-03-03,37.5,0.0
2025-01-06,CN,ABC136,8,2025-03-03,52.5,0.0
2025-01-06,CN,ABC136,9,2025-03-10,52.5,0.0
2025-01-06,CN,ABC136,9,2025-03-10,37.5,0.0
2025-01-06,CN,ABC136,10,2025-03-17,52.5,84.0
2025-01-06,CN,ABC136,10,2025-03-17,37.5,84.0
2025-01-06,CN,ABC136,11,2025-03-24,52.5,0.0
2025-01-06,CN,ABC136,11,2025-03-24,37.5,0.0
2025-01-06,CN,ABC136,12,2025-03-31,52.5,0.0
2025-01-06,CN,ABC136,12,2025-03-31,37.5,0.0
2025-01-06,CN,ABC137,1,2025-01-13,28,28.0
2025-01-06,CN,ABC137,1,2025-01-13,56,28.0
2025-01-06,CN,ABC137,2,2025-01-20,56,0.0
2025-01-06,CN,ABC137,2,2025-01-20,28,0.0
2025-01-06,CN,ABC137,3,2025-01-27,28,28.0
2025-01-06,CN,ABC137,3,2025-01-27,28,28.0
2025-01-06,CN,ABC137,4,2025-02-03,56,28.0
2025-01-06,CN,ABC137,4,2025-02-03,56,28.0
2025-01-06,CN,ABC137,5,2025-02-10,37.5,28.0
2025-01-06,CN,ABC137,5,2025-02-10,56.25,28.0
2025-01-06,CN,ABC137,6,2025-02-17,37.5,0.0
2025-01-06,CN,ABC137,6,2025-02-17,56.25,0.0
2025-01-06,CN,ABC137,7,2025-02-24,37.5,0.0
2025-01-06,CN,ABC137,7,2025-02-24,56.25,0.0
2025-01-06,CN,ABC137,8,2025-03-03,37.5,0.0
2025-01-06,CN,ABC137,8,2025-03-03,56.25,0.0
2025-01-06,CN,ABC137,9,2025-03-10,48.75,0.0
2025-01-06,CN,ABC137,9,2025-03-10,37.5,0.0
2025-01-06,CN,ABC137,10,2025-03-17,48.75,0.0
2025-01-06,CN,ABC137,10,2025-03-17,37.5,0.0
2025-01-06,CN,ABC137,11,2025-03-24,48.75,0.0
2025-01-06,CN,ABC137,11,2025-03-24,37.5,0.0
2025-01-06,CN,ABC137,12,2025-03-31,48.75,0.0
2025-01-06,CN,ABC137,12,2025-03-31,37.5,0.0
2025-01-06,IT,ABC123,1,2025-01-13,280.0,336.0
2025-01-06,IT,ABC123,2,2025-01-20,336.0,560.0
2025-01-06,IT,ABC123,3,2025-01-27,336.0,560.0
2025-01-06,IT,ABC123,4,2025-02-03,336.0,560.0
2025-01-06,IT,ABC123,5,2025-02-10,392.0,560.0
2025-01-06,IT,ABC123,6,2025-02-17,392.0,616.0
2025-01-06,IT,ABC123,7,2025-02-24,392.0,560.0
2025-01-06,IT,ABC123,8,2025-03-03,392.0,560.0
2025-01-06,IT,ABC125,1,2025-01-13,0.0,0.0
2025-01-06,IT,ABC125,2,2025-01-20,0.0,0.0
2025-01-06,IT,ABC125,3,2025-01-27,0.0,0.0
2025-01-06,IT,ABC125,4,2025-02-03,0.0,0.0
2025-01-06,IT,ABC125,5,2025-02-10,0.0,0.0
2025-01-06,IT,ABC125,6,2025-02-17,0.0,0.0
2025-01-06,IT,ABC125,7,2025-02-24,0.0,0.0
2025-01-06,IT,ABC125,8,2025-03-03,0.0,0.0
2025-01-06,IT,ABC127,1,2025-01-13,280.0,224.0
2025-01-06,IT,ABC127,2,2025-01-20,280.0,392.0
2025-01-06,IT,ABC127,3,2025-01-27,280.0,280.0
2025-01-06,IT,ABC127,4,2025-02-03,280.0,224.0
2025-01-06,IT,ABC127,5,2025-02-10,280.0,112.0
2025-01-06,IT,ABC127,6,2025-02-17,280.0,280.0
2025-01-06,IT,ABC127,7,2025-02-24,280.0,280.0
2025-01-06,IT,ABC127,8,2025-03-03,280.0,168.0
2025-01-06,IT,ABC129,1,2025-01-13,0.0,0.0
2025-01-06,IT,ABC129,2,2025-01-20,0.0,0.0
2025-01-06,IT,ABC129,3,2025-01-27,28.0,0.0
2025-01-06,IT,ABC129,4,2025-02-03,28.0,0.0
2025-01-06,IT,ABC129,5,2025-02-10,28.0,28.0
2025-01-06,IT,ABC129,6,2025-02-17,28.0,112.0
2025-01-06,IT,ABC129,7,2025-02-24,28.0,84.0
2025-01-06,IT,ABC129,8,2025-03-03,28.0,0.0
2025-01-06,IT,ABC130,1,2025-01-13,28.0,28.0
2025-01-06,IT,ABC130,2,2025-01-20,0.0,0.0
2025-01-06,IT,ABC130,3,2025-01-27,28.0,0.0
2025-01-06,IT,ABC130,4,2025-02-03,28.0,0.0
2025-01-06,IT,ABC130,5,2025-02-10,21.0,0.0
2025-01-06,IT,ABC130,6,2025-02-17,21.0,0.0
2025-01-06,IT,ABC130,7,2025-02-24,21.0,0.0
2025-01-06,IT,ABC130,8,2025-03-03,21.0,28.0
2025-01-06,IT,ABC131,1,2025-01-13,28.0,56.0
2025-01-06,IT,ABC131,2,2025-01-20,28.0,28.0
2025-01-06,IT,ABC131,3,2025-01-27,28.0,27.0
2025-01-06,IT,ABC131,4,2025-02-03,28.0,0.0
2025-01-06,IT,ABC131,5,2025-02-10,28.0,0.0
2025-01-06,IT,ABC131,6,2025-02-17,28.0,28.0
2025-01-06,IT,ABC131,7,2025-02-24,28.0,56.0
2025-01-06,IT,ABC131,8,2025-03-03,28.0,0.0
2025-01-06,IT,ABC132,1,2025-01-13,56.0,28.0
2025-01-06,IT,ABC132,2,2025-01-20,56.0,28.0
2025-01-06,IT,ABC132,3,2025-01-27,84.0,28.0
2025-01-06,IT,ABC132,4,2025-02-03,84.0,28.0
2025-01-06,IT,ABC132,5,2025-02-10,91.0,28.0
2025-01-06,IT,ABC132,6,2025-02-17,91.0,56.0
2025-01-06,IT,ABC132,7,2025-02-24,91.0,84.0
2025-01-06,IT,ABC132,8,2025-03-03,91.0,28.0
2025-01-06,IT,ABC133,1,2025-01-13,28.0,28.0
2025-01-06,IT,ABC133,2,2025-01-20,0.0,0.0
2025-01-06,IT,ABC133,3,2025-01-27,28.0,0.0
2025-01-06,IT,ABC133,4,2025-02-03,28.0,28.0
2025-01-06,IT,ABC133,5,2025-02-10,28.0,0.0
2025-01-06,IT,ABC133,6,2025-02-17,28.0,0.0
2025-01-06,IT,ABC133,7,2025-02-24,28.0,28.0
2025-01-06,IT,ABC133,8,2025-03-03,28.0,0.0
2025-01-06,IT,ABC134,1,2025-01-13,28.0,28.0
2025-01-06,IT,ABC134,2,2025-01-20,0.0,0.0
2025-01-06,IT,ABC134,3,2025-01-27,28.0,0.0
2025-01-06,IT,ABC134,4,2025-02-03,28.0,0.0
2025-01-06,IT,ABC134,5,2025-02-10,21.0,0.0
2025-01-06,IT,ABC134,6,2025-02-17,21.0,28.0
2025-01-06,IT,ABC134,7,2025-02-24,21.0,28.0
2025-01-06,IT,ABC134,8,2025-03-03,21.0,0.0
2025-01-06,IT,ABC135,1,2025-01-13,0.0,0.0
2025-01-06,IT,ABC135,2,2025-01-20,0.0,28.0
